ID	Name	BarText
9187	药草	
9188	药草	
9189	4号_血蛊巢心_表现心脏	
9190	4号_血蛊巢心_表现藤蔓	
9191	临时飞爪	
9192	风筝	
9193	照明火把	
9194	篝火堆	篝火堆
9195	燧石	
9196	头钗	拾取
9197	揽月石	
9198	毒鼎	
9199	未名药植	
9200	剑	
9201	迷之蚕蛹	
9202	兔子的尸体	取下兔子
9203	毒光	
9204	毒球	
9205	药草	收集
9206		
9209	周边_石碑	
9210		
9211		
9212		
9213		
9214		
9215		
9216		
9217		
9218		
9219		
9220		
9221		
9222		
9223		
9224		
9225		
9226	灶台	
9227		
9228		
9229	滑索	逃出生天
9230	滑索	逃出生天
9231	最后摆宴	试菜
9232	箱子伪装	拾取
9233	人参伪装	拾取
9234	雪堆伪装	拾取
9235		
9236		
9237		
9238		
9239		
9240		
9241		
9242		
9243		
9244		
9245		
9246		
9247		
9248		
9249		
9250		
9251		
9252		
9253		
9254		
9255		
9256	坐垫	
9257	匿踪宝盒	拾取
9258	醉舞范围特效	
9259		
9260		
9261	周边_红色花1	
9262	周边_红色花2	
9263	周边_荆棘门缩放1	
9264	周边_透明障碍缩放1	
9265		
9266	苦荞	
9267	宴席用具	
9268		
9269	旗帜	
9270	实验器材	
9271	实验器材	
9272	实验器材	
9273	石料	
9274	杂草	
9275	药炉	
9276	金钱草	
9277	刺五加	
9278	小升麻	
9279	蒲公英	
9280	澄玉莲	
9281		
9282		
9283		
9284		
9285		
9286		
9287		
9288		
9289		
9291		
9292	美食	
9293	美食	
9294	美食	
9295	美食	
9297	周边_荆棘门缩放2	
9298	周边_荆棘门缩放3	
9299	美食	
9300	美食	
9301		
9302		
9303		
9304		
9305	韦柔丝_假宝箱	
9306	周边_红色奇异花1	
9307	周边_红色奇异花2	
9308	周边_红色奇异花3	
9309	一桌酒席	品尝
9310		
9311	特地留的书信	阅读
9312		
9313	鹿衔草	
9314	染血的皮毛	
9315	树枝	
9316	灌木丛	
9317	浆果丛	
9318	蘑菇	
9319		
9320	松果	
9321	百毒记·手稿	
9322		
9323	松针	
9324	落叶	
9325	苔藓	
9326		
9327		
9328		
9329		
9330		
9331		
9332		
9333		
9334		
9335		
9336		
9337		
9338		
9339		
9340		
9341		
9342		
9343		
9344	植物精华	
9345	周边_紫花	
9346	周边_紫花2	
9347	脆弱的藤蔓	
9348	蓝螟结晶	
9349	奇怪的石碑	
9350	奇怪的石碑	
9351	奇怪的石碑	
9352		
9353		
9354		
9355		
9356		
9357		
9358		
9359		
9360	遗落的笛子	
9361	碑铭·谷口遗址·避世荒原	抄录碑铭
9362	碑铭·百会阁·劣疾	抄录碑铭
9363	碑铭·去疾院·昔年盛况	抄录碑铭
9364	碑铭·神农苑·药学之典	抄录碑铭
9365	碑铭·青石冰库·囚笼	抄录碑铭
9366	碑铭·垂荫殿·长白圣地	抄录碑铭
9367	竹枝	
9368	毒雾	
9369	血瘤	
9370	血瘤	
9371	毒烟小	
9372		
9373	玩月砂	小心拾取
9374	杂报：日均支出	
9375	杂报：日均产出	
9376		
9377		探查
9378		修建
9379		
9380		
9381		
9382		
9383		
9384		领取
9385	茧	
9386		
9387		
9390	未名菌类	
9391		
9392		
9393		
9394		
9395		
9396		
9397		
9398		
9399		
9400		
9401		
9402		
9403		
9404		
9405		
9406		食用
9411		
9412		
9413		
9414		
9415		
9416		
9417		
9418		
9419		
9420		
9421	巨石	尝试搬起
9422		食用
9423		食用
9424		食用
9425		食用
9426		食用
9427	笼子	
9428	奇怪的箱子	
9429		
9430		
9431		
9432		
9433		
9434	门	
9435	火把	
9436	美味佳肴	
9437		
9438		
9439		
9440		
9441		
9442		
9443		
9444		
9445		
9446	美味佳肴	
9447	美味佳肴	
9448	柿子筐	
9449	阿罗纳的弓	
9450	阿罗纳的箭袋	
9451	振翅	
9452	白菜	采集
9453	萝卜	采集
9454	肉	拿走
9455		
9456		
9457		
9458		
9459		
9460	煞·幽鹿泽	
9461	煞·流云孤光	
9462		
9463		
9464		
9465	离人醉	
9466	水光草	
9467	坐垫	
9468	决明子	采集
9469		探查
9470	丹参	采摘
9471	白菜	采摘
9472	锁阳	采摘
9473	人参	采摘
9474	榛蘑	采摘
9475		
9476	何首乌	
9477	白芷	
9478	水井	
9479	仙鹤草	采集
9480	羌活	采集
9481	罗汉果	采集
9482	茱萸	采集
9483	白芍	采集
9484	红信石	采集
9485		拾取
9486	菟丝子	采集
9487	鱼腥草	采集
9488	落地生根	采集
9489	金银花	采集
9490	葛根花	采集
9491	丰盛的宴席	拾取
9492		
9493		
9494		
9495		
9496	径山茶	采集
9497	松果	
9498	鲍鱼	采集
9499	空餐桌	
9500		
9501		
9502		
9503		
9504		拾取
9505	洞庭银鱼	
9506	洞庭银鱼	摸鱼
9507	椅子	
9508	宝堆	拾取
9511	木材	拾取
9512	矿石	拾取
9513	果子	拾取
9514	迷蝶兰	采集
9515	可爱蘑菇	
9516	菌菇	拾取
9517	树莲花	
9518	灌木	
9519		
9520		
9521		
9522		
9523		
9524	繁花	
9525	萤火	
9526	祈愿板	
9527	发热的石门	
9528	冬至宴席药宗	冬至盛宴
9529	药宗小药包	
9530	玄珞石	
9531	萤焰石	
9532	砂岩	
9533	嫩芽	
9534	墨汁	研磨墨汁
9536	寒玉	
9537	远古石碑	
9538	伪传·凌然天风	
9539	伪传·守如山	
9540	伪传·锻骨诀	
9541	伪传·转乾坤	
9542	伪传·惊鸿游龙	
9543	伪传·极乐引	
9544	伪传·踏星行	
9545	伪传的秘籍·绿	
9546	伪传的秘籍·蓝	
9547	伪传的秘籍·紫	
9548	伪传的秘籍·橙	
9549	岁怀寸心·风起稻香	
9550	岁怀寸心·西湖藏名剑	
9551	岁怀寸心·山河动九天	
9552	岁怀寸心·圣火昭昭	
9553	岁怀寸心·君山醉眠	
9554	岁怀寸心·雁门朔风	
9555	岁怀寸心·剑胆琴心	
9556	岁怀寸心·北地有豪侠	
9557	岁怀寸心·天地换新	
9558	岁怀寸心·扬帆东海	
9559	岁怀寸心·十载共度	
9560	岁怀寸心·千家烛火	
9561	岁怀寸心·江湖少年	
9562	落叶	清扫
9563	盾牌	
9564	光印回生	
9565	伪传·心诤	
9566	伪传·穹隆化生	
9567	伪传·剑破虚空	
9568	伪传·玄水蛊	
9569	伪传·天绝地灭	
9570	伪传·龙啸九天	
9571	伪传·疾电叱羽	
9572	伪传·驭羽骋风	
9573	伪传·振翅图南	
9574	伪传·飞刃回转	
9575	伪传·无间狱	
9576	伪传·鸿蒙天禁	
9577	伪传·逐云寒蕊	
9578	伪传·绿野蔓生	
9579	1号_勒齐那_炸弹	
9580		
9581		
9582		
9583		
9584		
9585		
9586		
9587		
9588		
9589		
9590	3号_周通忌_水浪表现	
9591		
9592	光圈	
9593	表现火	
9594		
9595	狮头	
9596		
9597		
9598		
9599		
9600		
9601		
9602		
9603	冰雪盛会宝堆	拾取
9604		
9605		
9606	担架	
9607	唐军令旗	拾取
9608	战鼓	
9609	号角	
9610	城门	
9611		
9612	物资	
9613		
9614	饭锅	
9615	布告栏	
9618	青骓马草	
9619	水桶和马刷	
9620	灶台	
9621	莹白瓷	
9623	狼牙战鼓	
9624	狼牙营帐	
9625	茶艺工作台	
9626		
9627	告示牌	
9628	浩气奖励堆	打开
9629	恶人奖励堆	打开
9630	石雕机关	
9631	兽守宝箱	
9632	火图·三	
9633	椅子	
9634	床	
9635	书案	
9636	土堆	
9637	落叶堆	采集
9638	天阶武器盒	
9639		修理羊圈
9640		眺望
9641	试验中的菜品	
9644	大玉飞燕	
9645	钢牙	
9646	夺芒	
9647	夜停云	
9648	九野	
9649		
9650		
9651	签筒	
9652	生死契	
9653	陈厉的尸体	翻找
9654		翻找
9656	副本30秒尸体	
9657	秘籍堆	
9658	下水道栅栏	
9659	床铺	
9660		
9661		
9662	火盆	
9663	中央火盆	
9664	弩	
9665	水桶	
9666	马尾剪	
9667	篝火	
9668		
9669		
9672	锻造台	
9673		
9675	机关	
9676	石门	
9677	石门	
9678	石门	
9679	血纹煞铁	
9680		
9681		
9682	石门	
9683		
9684	酒	
9685	酒	
9687	锚点	
9690		
9691	木箱	
9692	罐子	
9693		
9694		
9695	血玉琵琶	
9696	救命丹药	
9697	烛星	
9698	碎瓷片	
9699		
9700		
9701		
9702		
9703	水流	
9704	石门	
9705	椅子	
9706	规则册	
9707	血玉琵琶	
9708	救命丹药	
9709	烛星	
9710	阵眼	
9711	水流	
9712	水流	
9713	水流	
9714		
9715	留言	
9716		
9717		
9718		
9719		
9720		
9721		
9722	天道之剑	
9723	美食	
9724	热酒	
9725	火堆	
9726	剩菜	
9727		
9728	还魂草	采摘
9729	酒菜	
9730	无双马球	拾取
9731	斋饭桌	
9732		
9733		
9734		
9735		
9736		
9737		
9738		
9739		
9740		
9741		
9742		
9744	木材	收集
9745	杂物	翻找中
9746		
9747	酥梨酿	
9748	门	
9749	神剑	
9750		
9751	弹丸	
9753	盐水桶	
9754		
9755	煎盐器皿	
9756	空闲茶具	
9757		
9758	试验中的菜品	
9759	物资堆	
9760		
9761		
9762	饭菜	
9763	梯子	
9764	线索	搜集线索
9765	伪造的信件	
9766	小树	
9767		
9768		
9769	礼箱	
9770	囍	
9771	礼箱	
9772	试验中的菜品	
9773	托盘	
9774	椒树	
9775	水碗	
9776	香炉	
9777	刀子	
9778		
9779		
9780		
9781	举钱契	
9782	散落的小说	拾取
9783	散落的小说	拾取
9784	散落的小说	拾取
9785	散落的小说	拾取
9786	散落的小说	拾取
9787	散落的小说	拾取
9788	散落的小说	拾取
9789	散落的小说	拾取
9790	灶台	
9791	小菜	
9792	饭菜	
9793	婚庆桌子	
9794	小菜放置处	
9795	一包奇怪的东西	拾取
9796	孔雀石	采集
9797	蓝铜矿	采集
9798	青金石	采集
9799	雌黄	采集
9800	赭石	采集
9801	辰砂	采集
9802	车马停放告示牌	
9803	门锁	
9804	丛台酒	
9805	烧酒	
9806	酒坛	
9807	警钟	
9808	黑雾	
9809		
9810	兵器掉落	
9811	无人占领的瓷厂	
9812	浩气盟占领	
9813	恶人谷占领	
9814	伪传·花语酥心	
9815	伪传·傍花随柳	
9816	伪传·徐如林	
9817	伪传·绛唇珠袖	
9818	伪传·冥泽	
9819	伪传·幻蛊	
9820	伪传·夺命蛊	
9821	伪传·枯残蛊	
9822	伪传·连环弩	
9823	伪传·如意法	
9824	伪传·这就是狼牙	
9825	伪传·刀火断河	
9826	伪传·甘霖	
9827	伪传·断长生	
9828	伪传·塑地轰山击	
9829	伪传·扫射	
9830	伪传·强力磁铁	
9831	伪传·月铳	
9832	伪传·御海刀	
9833	伪传·血染春秋	
9834	伪传·千切子寒光	
9835	伪传·匿影	
9836	伪传·内满	
9837		
9838	躺椅	
9839	清河帮往来记录	
9840		
9841		
9842		
9843		
9844		
9845		
9846		
9847		
9848		
9849		
9850		
9851	摔碎的玉佩	
9852	土堆	
9853	盒子	
9854	蝴蝶	
9855	一摞诗稿	
9856	奇怪塑像	
9857		
9858		
9859		
9860		
9861		
9862		
9863		
9864		
9865		
9866		
9868	不苦001	
9869	不苦002	
9870	不苦003	
9871	不苦004	
9872	锦鲤养殖001	
9873	素心001	
9874	素心002	
9875	素心003	
9876	素心004	
9877	素心005	
9878	素心006	
9879	素心007	
9880	素心008	
9881	素心009	
9882	素心010	
9883	素心011	
9884	素心012	
9885	娃娃游戏001	
9886	娃娃游戏002	
9887	娃娃游戏003	
9888	娃娃游戏004	
9889	万花小松鼠的春季001	
9890	万花小松鼠的冬季001	
9891	万花小松鼠的秋季001	
9892	万花小松鼠的夏季001	
9893	为了铁锅炖大鹅001	
9894	为妖001	
9895	为妖002	
9896	为妖003	
9897	为妖004	
9898	为妖005	
9899	为妖006	
9900	为妖007	
9901	为妖008	
9902	为妖009	
9903	为妖010	
9904	为妖011	
9905	一梦001	
9906	一梦002	
9907	一梦003	
9908	永定渡001	
9909	永定渡002	
9910	永定渡003	
9911	永定渡004	
9912	永定渡005	
9913	雨绘作品001	
9914	雨绘作品002	
9915	雨绘作品003	
9916	雨绘作品004	
9917	雨绘作品005	
9918	雨绘作品006	
9919	雨绘作品007	
9920	雨绘作品008	
9921	啄窍001	
9922	啄窍002	
9923	啄窍003	
9924	啄窍004	
9928	万象游园会宝堆	拾取
9929	回风口风向开关	操作
9930	空洞大门	
9937	玄晶·尊享版	
9938	地契	
9939	钥匙	
9940	顾恺之真迹	
9941	一个普通的箱子	
9942		
9943	椅子	
9944	桌子	
9945	休息	
9946		
9947	茶席	
9948		
9949	月饼	
9950		
9951		品尝月饼
9952	立牌	
9953	立牌	
9954	立牌	
9955	立牌	
9956	立牌	
9957	立牌	
9958	珊瑚摆件	
9959	翡翠盒子	
9960	香炉	
9961	盆栽	
9962	茶杯	
9963		
9964	杂物堆	搜索
9965	落座	
9966	监狱门	开锁
9967		
9968	秘籍宝箱	
9970	装秘籍货车	
9971	木箱	
9972	木箱	
9973	木箱	
9974	月壳	拾取
9976	棍子	
9977		
9978	牢房钥匙	
9979	石门	
9980		拾取
9981		拾取
9982	绳索	
9983	船	
9984		
9985	莹鲛珠	
9986	烛星	
9987	沃石火狱开关门	
9988	物资	拾取
9989	浩气陶瓷罐	
9990	恶人陶瓷罐	
9991	座位	
9992	沃石火狱全场火焰特效	
9993	沃石火狱单条火焰特效	
9994	杂草	
9995	阵眼	
9996	落叶	清扫
9997	竹笋	
9998	茶树	
9999	散落的树枝	挑拣
10000	野菜	挖掘
10001	茶树	
10002		
10003		
10004		
10005		拾取
10006		
10007	渔具	钓鱼
10008	《告示·急寻鹦鹉》	
10009	鸟粮	
10010	水缸	
10011	药膏	
10012	平台	
10013	宝箱	开锁
10014	木柴	
10015	鱼篓	
10016	千里醉	
10017	宝箱	开锁
10018	观音阁	
10019	大门	
10020	灯笼	
10021	石灯	
10022	火焰大	
10023	火焰小	
10024	观音阁烧毁	
10025	水晶芙蓉宴	
10026	玉笛谁家听落梅	
10027	二十四桥明月夜	
10028	鸳鸯烩珍宴	
10029	蜀味烘焙宴	
10030	鸿门宴	
10031	团圆宴	
10032	宝箱	开锁
10033	碑铭·刀宗史略·卷一	抄录碑铭
10034	碑铭·刀宗史略·卷二	抄录碑铭
10035	碑铭·刀宗史略·卷三	抄录碑铭
10036	碑铭·刀宗史略·卷四	抄录碑铭
10037	碑铭·折麟阁阁主·林索	抄录碑铭
10038	碑铭·披星阁阁主·左伶	抄录碑铭
10039	碑铭·带月阁阁主·萧孟	抄录碑铭
10040	碑铭·停风小筑	抄录碑铭
10041	碑铭·尉关山	抄录碑铭
10042	碑铭·白鹭楼	抄录碑铭
10043	碑铭·恣意坊	抄录碑铭
10044	子夜歌_虹下之泉取水处	取得“虹下之泉”
10045	神剑特效	
10046	木料	
10047	石料	
10048	书籍	
10049	白色羽毛	
10050	子夜歌_检查灯笼光圈	检查灯笼
10051	药材	
10052	待整理书籍	
10053		解穴
10054	散落的羽毛	查看
10055	被掩盖的足迹	
10056	记录的手卷	
10057		等待
10058		等待
10059	鸟笼	解救岁岁
10060	槲果	拾取
10061		
10062		
10063	泉水	
10064		
10065	刀	
10066	鞘	
10067	饭菜	
10068	祈福	
10069	斋饭	
10070	树烧毁前	
10071	树烧毁前2	
10072	树烧毁的	
10073	石狮子	
10074	石狮子2	
10077	机关碎片	
10078		
10080		
10081	铁血·犒赏	拾取
10082	铸造台	
10083	西瓜	
10084	霞若花	摘花
10085	岳家货箱	藏入货箱
10086		
10087		
10088		
10089	剑	
10090		整理衣服发型中
10091		
10092		
10093	芭蕉小象	
10094	冬至宴席刀宗	冬至盛宴
10095	刀宗鹦鹉	
10096	药材	
10097	衣冠冢	
10098	石雕	
10099	赤焰凤凰	
10100	红烧太公鱼	
10101	龙吟琼浆	
10102	翡翠麒麟煲	
10103	碧海梧桐果	
10104		
10105		埋葬
10106	埋在树下的匣子	
10107	匣子	
10108	盖章台	
10109	祈愿板	
10110		猜灯谜
10112		整理衣服发型中
10113		坐下
10114		
10115		
10116		品尝中
10118		
10119	座椅	
10122	青莲断剑	
10123	剑痕·一	
10124	散落的诗稿	
10127	木门	
10128	透明障碍	
10129		
10130		
10131	剑痕·二	
10132	剑痕·三	
10133	剑痕·四	
10134	大锅	
10135		
10136	擂台	
10137	地毯	
10138	伪传·洗兵雨	
10139	伪传·游风飘踪	
10140	诗稿包裹着的馒头	
10141		
10142		
10143	6号_翁幼之_转场表现1	
10144	6号_翁幼之_转场表现2	
10145	6号_翁幼之_转场表现3	
10146	藏剑剑魂	
10147	6号_翁幼之_转场天空盒持续	
10148	监狱区_入口_铁门	
10149	监狱区_出口_铁门	
10151	狗洞	
10152	茶杯	
10153	物超所值宝箱	
10154	小木偶	
10155	6号_翁幼之_转场天空盒持续小	
10156	蹲守	蹲守
10157	包裹	
10158	制毒罐	拾取
10159	大锅	
10160	石塔	
10161		钓鱼
10162	匿踪宝盒	拾取
10163	告示牌	
10164	止血草	采集
10165	天阶装备	拾取
10166	劫掠的货物	拾取
10167	试探	试探
10168		
10169	甜果	采集
10170		
10171		
10172		
10173		运功
10174		运功
10175		出逃
10176		苏醒
10177	6号_石块	
10179		搜寻
10180	碑铭·名剑录	抄录碑铭
10181	测试用天空盒	
10182	6号_翁幼之_天空盒物件小	
10183		
10184	酒葫芦	拾取
10187	草药	
10188		开门
10189		
10190		
10191	龙象裂隙	
10192	龙象裂隙_横向	
10193	名剑录·冠军雕像	
10194	新鲜的莲藕	挖呀挖
10195	掉落的卷轴	
10196	威胁信	
10197	新鲜的浆果	采摘
10198	赤灵芝	采集
10199	可疑的土堆	探查
10200	可疑的痕迹	调查
10201	可疑的痕迹	调查
10202	可疑的痕迹	调查
10203	药炉	
10204	夜交藤	采摘
10205	书桌	抄写
10206		调查
10207	麒麟丢下的剑	拾取
10208	大奔酿的酒	品尝
10209	山石	拾取
10210		调查
10213	战利品宝堆	拾取
10214	荔枝	
10215	荔枝	
10216	荔枝	
10217	可疑痕迹	
10218	可疑痕迹	
10221	梯子	
10222	废弃	
10223	登山绳	
10224		
10225	葵影倾阳	
10226	动物粪便	
10227	小沙堆	将药剂倒入沙土
10228	倒过药的小沙堆	将药剂倒入沙土
10229	小沙堆	将水倒入沙土
10230	烤火	
10231	堪舆痕迹	
10232	堪舆痕迹	
10233	堪舆痕迹	
10234	罗盘	
10235	雪拐枣	
10236	麦苗	折麦
10237	麦苗	浇水施肥
10238		
10239	暗门	
10240	灶台	
10241	野果	
10242	竹笋	
10243	签筒	
10244	香炉	
10245		
10246	八荒_血月之前表现	
10247	百炼水煮鱼	
10248	丹炉	
10249		翻看
10250	琴	抚琴
10251	石碑碎片（废弃）	拾取
10252	令牌	探查
10253	 	打开
10254	药材包裹	
10255	指示光圈	
10256		打开
10257	 	打开
10258	香炉	
10259	猴儿酒	
10260	香	
10261	木材堆	
10262	摆放处	
10263	八荒_表现用碎石	
10264	破损的星象仪	
10265	八荒_表现用星象仪底座	
10266	第4届家具拱门	
10267	供台	
10268	荔枝	
10269	痕迹	
10270	尸体	
10271	等待	
10272	羊粪	
10273		
10274		
10275	牛筋草	
10276	记录纸	
10277	桑色的水壶	
10278	伪传·崇岭连绵剑	
10280	鸟蛋	
10281		
10282		
10283	向日葵	
10284	红尘侠影·贺闲	
10285	琴	抚琴
10286	无根血灵芝	
10287	归还虎崽	
10288	水流	
10289		调查
10290		调查
10291		调查
10292		调查
10293		调查
10294	木牌	拾起
10295	大圣遗音琴	查看
10297	可疑痕迹	
10298	可疑痕迹	
10299	石碑碎片	拾取
10300		祈愿
10302	贺闲喝茶用展示琴	
10303	水道1	
10304	水道2	
10305	水道3	
10306		
10307	寒风表现	
10308	圆木测试	
10309		
10310	书卷	
10311		
10312	凝血草	
10313	大药臼	制药
10314	纺线台	缝纫
10315	兽皮	拾取中
10316	百花布	拾取中
10317	寻羊香	
10318	金柱	
10319	木柱	
10320	水柱	
10321	火柱	
10322	土柱	
10323	金灵珠	捡拾
10324	木灵珠	捡拾
10325	水灵珠	捡拾
10326	火灵珠	捡拾
10327	土灵珠	捡拾
10328	炉灶	烹制
10329	粟米	拾取
10330	黍米	拾取
10331	金灵台	放入
10332	草席	
10333	蒲团	
10334	杂草	
10335	物资	
10336	物资	
10337	上锁的八宝箱·子	
10338	上锁的八宝箱·丑	
10339	上锁的八宝箱·寅	
10340	上锁的八宝箱·卯	
10341	上锁的八宝箱·辰	
10342	上锁的八宝箱·巳	
10343	上锁的八宝箱·午	
10344	上锁的八宝箱·未	
10345	上锁的八宝箱·申	
10346	上锁的八宝箱·酉	
10347	上锁的八宝箱·戌	
10348	上锁的八宝箱·亥	
10350		
10351	武林争霸赛宝堆	
10352		
10353	灵风草	
10354	牢笼	
10355	牢笼	
10356	树叶堆	调查
10357	枢阀	操作
10358	恶人谷阵营装饰1	
10359	浩气盟阵营装饰1	
10360	恶人谷阵营装饰2	
10361	浩气盟阵营装饰2	
10362	五行九宫台	
10363	五行九宫台	探查
10364	水花	
10365	短水流	
10366	好酒	
10367	恶人谷阵营装饰3	
10368	恶人谷阵营装饰4	
10369	浩气盟阵营装饰3	
10370	浩气盟阵营装饰4	
10371		
10372		
10373	神秘棺椁	探查
10374		
10375	土门	
10376		
10377		
10378	积雪草	采集
10379	龙木枝芽	
10380	流水	
10381		放下沙棘果
10382	苍梧·枸杞	
10383	苍梧·五指毛桃	
10384	苍梧·三七	
10385	苍梧·百合	
10386	苍梧·山药	
10387	繁生果	
10388		
10389		
10390	酒杯	倒酒
10391	包袱	拾取
10392		
10393	大圣遗音表现	查看
10394	成熟的药材	
10395	冰柱	
10396		
10397	月饼	
10398	滑板	
10399		等待
10400		
10401	碑铭·万灵山庄史略·卷二	抄录碑铭
10402	碑铭·万灵山庄史略·卷三	抄录碑铭
10403	碑铭·万灵山庄史略·卷四	抄录碑铭
10404	碑铭·栖灵洞天·千载	抄录碑铭
10405	碑铭·建木海·岚霭	抄录碑铭
10406	碑铭·明风缀星·生机	抄录碑铭
10407	碑铭·万灵殿·归家	抄录碑铭
10408	野猪	
10409	长枪	
10410	巨石障碍	
10411	落叶堆	
10412	雪堆	
10413		
10414	水源	
10415	食物	
10416	柿子	
10417	渤海武人的包裹	
10418	邪道士的包裹	
10419		
10420		
10421	寓天涯_莓莓	
10422	包裹	
10423	石头	
10424		
10425		
10426	树苗	
10427		
10428		
10429	废弃的尸骨	
10430	石碑	
10431	铃铛	
10432	果子	
10433		
10434	土堆	
10435		
10436	伪传·乘黄之威	
10437	伪传·应天授命	
10438	小盒子	
10439	可疑的痕迹	
10440	荔枝	
10441	篝火	
10442	画卷	
10443	羊羊的赠礼	
10444	九老洞巨树枝干	
10445	洞水浸泡的藤蔓	
10446	石碑	
10447	探查	
10448	威灵草	
